ID	PHYLLO09_pathabundance	PHYLLO10_pathabundance	PHYLLO11_pathabundance	PHYLLO12_pathabundance	PHYLLO13_pathabundance	PHYLLO14_pathabundance	PHYLLO15_pathabundance	PHYLLO16_pathabundance	PHYLLO17_pathabundance	PHYLLO18_pathabundance	PHYLLO19_pathabundance	PHYLLO20_pathabundance	PHYLLO21_pathabundance	PHYLLO22_pathabundance	PHYLLO23_pathabundance	PHYLLO24_pathabundance	PHYLLO25_pathabundance	PHYLLO26_pathabundance	PHYLLO27_pathabundance	PHYLLO28_pathabundance	PHYLLO29_pathabundance
COA-PWY: coenzyme A biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	35.6132949404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	3.2355387916	0.0	0.0	2.4737167594	0.0	0.0	0.0	0.0	0.0	4.3033889188	3.1364349190	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	26.2135268066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0488493640	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	1.6654289023	10.5416203581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0	13.0052138273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|unclassified	3.7869159574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4351857865	0.0
COLANSYN-PWY: colanic acid building blocks biosynthesis	13.2351151581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3895501579	0.0	0.0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3525417579	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	102.3405641799	420.4254100164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9153083327	0.0	7.4270529070	11.1519522553	19.1838642327	81.0717493856	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	27.8440324926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.3028831324	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Microbacterium.s__Microbacterium_testaceum	0.0	10.2256725275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3910688921	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	20.8822625390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	4.9412108053	11.8340784920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	0.0	10.7505166586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.9473795175	0.0
CRNFORCAT-PWY: creatinine degradation I	0.0	10.6979747429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	93.7404709805	722.5581411023	0.0	0.0	2.9864444803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4946621058	31.7474633745	0.0	7.1131011535	14.3623167316	0.0	65.2670074611	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	40.1809808567	217.9700023188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6095578767	0.0	0.0	0.0	0.0	37.5555873903	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	285.3003700909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	2.7408342705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2072221106	6.2317662519	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	50.8653709651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3139676793	0.0	2.2971519081	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	8.9420639476	11.5585349948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	2.4434849362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3851651536	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	39.9256730725	172.5527108732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1809140022	0.0	10.8316291321	0.0	23.7600565066	0.0	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6005209741	0.0	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	18.4994195240	94.6443876415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8633288298	0.0	15.9867472018	0.0	3.9316323815	10.3868132308	0.0	35.8682878403	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Microbacterium.s__Microbacterium_testaceum	0.0	2.0998065851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified	7.8340460661	25.5743867783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8633288298	0.0	5.8695949131	0.0	3.5875440997	6.9132781492	0.0	25.8864866472	0.0
ENTBACSYN-PWY: enterobactin biosynthesis	17.3370948973	106.1956272890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2451609401	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I	127.5942399185	305.5734771356	0.0	0.0	5.4571281172	1.0041419984	4.5161459055	3.3429963699	0.0	0.0	0.0	0.0	2.7732678393	1.5954798791	30.1754936637	3.5249759883	11.5679901816	13.0667641645	18.6179919266	56.2626767019	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	4.3480994422	1.0041419984	4.0104729732	2.9313436723	0.0	0.0	0.0	0.0	1.5995128405	1.5954798791	8.1143147112	0.9479345293	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	2.5012587589	75.9354943802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1034698777	0.0	2.7614008386	1.0164508155	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	35.4218582696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9618601078	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pantoea.s__Pantoea_agglomerans	4.3290126320	19.2170367157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7481488876	2.0198709576	3.1171393756	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pantoea.s__Pantoea_ananatis	0.0	3.7776571770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6740815639	0.0	0.7099522706	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9860243810	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pseudomonas.s__Pseudomonas_putida	0.0	6.2225615638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|unclassified	0.0	4.7054735289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3320722269	0.0	0.0	6.2265677969	0.0	16.9418805624	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	100.2333952577	216.0688807945	0.0	0.0	4.5520844335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9111867305	0.0	38.7706047024	2.6555790243	16.4920528724	26.1953394015	29.9176348439	72.3870266821	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Acidovorax.s__Acidovorax_avenae	3.9578592741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Acidovorax.s__Acidovorax_citrulli	0.0	11.9943789210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	35.6674290532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.7569692734	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Pantoea.s__Pantoea_agglomerans	4.6440968066	18.3792851677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7071963227	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0.0	10.5309230127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2355043624	0.0	4.4892211776	12.5673050130	9.8993151941	36.5271567971	0.0
FERMENTATION-PWY: mixed acid fermentation	20.1664350238	112.3271655883	0.0	0.0	0.0	0.9157574445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3930704101	0.0	7.3294602918	6.5215178829	23.8980426267	36.3603033342	0.0
FERMENTATION-PWY: mixed acid fermentation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1550862987	0.0	0.0
FERMENTATION-PWY: mixed acid fermentation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8347323612	0.0	18.7446312653	0.0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0	61.1084581953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALACTARDEG-PWY: D-galactarate degradation I	14.2338229008	22.9064207558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6784773813	0.0	0.0	0.0	0.0	0.0	0.0
GALACTARDEG-PWY: D-galactarate degradation I|g__Pantoea.s__Pantoea_agglomerans	4.7390440667	14.0984134114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2206286237	0.0	0.0	0.0	0.0	0.0	0.0
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0270921668	0.0	0.0
GLUCARDEG-PWY: D-glucarate degradation I	14.0083150110	22.8527075294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6785959737	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARDEG-PWY: D-glucarate degradation I|g__Pantoea.s__Pantoea_agglomerans	7.5613731981	17.1616502878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8307035628	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	14.2338229008	22.9064207558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6784773813	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Pantoea.s__Pantoea_agglomerans	4.7390440667	14.0984134114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2206286237	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I	11.0641683362	372.1349144853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.7150030898	1.6561162614	15.1152319122	21.4959952799	28.3670877450	84.4950596426	0.0
GLUCONEO-PWY: gluconeogenesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	48.3876198288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3725914356	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I|unclassified	0.0	19.4692809264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0291591250	0.0	4.9786179335	14.4426342062	12.6284070401	43.9701822083	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	3.5096168211	44.6378978590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7341499624	0.0	6.0084037483	0.0	14.7270570244	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1086747266	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pantoea.s__Pantoea_agglomerans	0.0	24.6512599391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2828529153	0.0	0.0	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pantoea.s__Pantoea_ananatis	0.0	4.3856650031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Propionibacterium.s__Propionibacterium_acnes	3.0066551189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.0	3.4931756383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Pantoea.s__Pantoea_ananatis	0.0	1.8507432900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUDEG-I-PWY: GABA shunt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9290319692	0.0	18.3088641654	0.0
GLUDEG-I-PWY: GABA shunt|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8859163694	0.0	10.8109808036	0.0
GLUTORN-PWY: L-ornithine biosynthesis	121.7376295567	997.6245403848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.1541198493	0.0	12.3615561723	17.4081951158	12.9679762392	93.2673490632	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Acidovorax.s__Acidovorax_avenae	55.0120598338	504.1213282557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6457601282	0.0	0.0	9.2999898596	0.0	51.2889858275	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	276.5263458730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	29.2889183083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY: L-ornithine biosynthesis|unclassified	0.0	3.7707648987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5969095828	2.1533025104	12.6663350229	0.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)	5.9615954125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6099456656	0.0	0.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2780217038	0.0	0.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	8.1548502606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7808387485	0.0	0.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0449296600	0.0	0.0
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	2.7726570641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	42.8723910727	158.7942249488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6931862246	0.0	15.2612589157	0.0	0.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.4745820704	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	76.9104466634	365.9936056949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5144917099	0.0	14.4376543604	20.4176132644	27.3571107252	98.7283413634	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass|unclassified	0.0	11.4881511787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8316515364	0.0	6.9753279473	14.4064539514	13.5476209699	44.1997425923	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	61.0895968416	487.1358766027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.1081549571	2.3664797778	18.2341469832	20.5293335380	27.5439019156	107.3237022495	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0691517710	0.0	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Pantoea.s__Pantoea_agglomerans	0.0	14.1661104485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	0.0	8.6976412092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2251674383	0.0	7.4842134866	13.1790469512	11.5723450940	37.3853923092	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle	92.0276915399	423.6510131568	0.0	0.0	9.4517800551	0.0	3.6015685218	1.7573897496	0.0	0.0	0.0	0.0	2.1433786306	3.1286491331	31.6090437691	0.0	8.5407697715	20.2742393593	24.0497544472	74.3781435645	2.0373085939
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acidovorax.s__Acidovorax_avenae	45.3936468749	194.7840414983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acidovorax.s__Acidovorax_ebreus	2.0871542575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	3.2265790480	0.0	1.1613839826	0.0	0.0	0.0	0.0	0.0	0.0	2.2963211022	3.7129071685	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	40.7119556726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1789926413	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4774195244	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Pseudomonas.s__Pseudomonas_putida	0.0	1.4682119404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	14.8195875991	12.0065136797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6407445452	0.0	3.9571907117	15.2285237502	13.7195298496	50.7804411612	0.0
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	34.7565663781	22.7891401218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0458989941	0.0	0.0
