ID	PHYLLO09_pathcoverage	PHYLLO10_pathcoverage	PHYLLO11_pathcoverage	PHYLLO12_pathcoverage	PHYLLO13_pathcoverage	PHYLLO14_pathcoverage	PHYLLO15_pathcoverage	PHYLLO16_pathcoverage	PHYLLO17_pathcoverage	PHYLLO18_pathcoverage	PHYLLO19_pathcoverage	PHYLLO20_pathcoverage	PHYLLO21_pathcoverage	PHYLLO22_pathcoverage	PHYLLO23_pathcoverage	PHYLLO24_pathcoverage	PHYLLO25_pathcoverage	PHYLLO26_pathcoverage	PHYLLO27_pathcoverage	PHYLLO28_pathcoverage	PHYLLO29_pathcoverage
COA-PWY: coenzyme A biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.3840637042	0.0	0.0	0.7427124394	0.0	0.0	0.0	0.0	0.0	0.8030194217	0.1755937083	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.2347396248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4290547284	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0.1730994866	0.0496023681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0	0.2126090742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY: coenzyme A biosynthesis I|unclassified	0.0071378903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006418387	0.0
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170450713	0.0	0.0
COLANSYN-PWY: colanic acid building blocks biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1127348831	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.0041216375	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015071027	0.0	0.0023171307	0.0000350592	0.0520306136	0.0019797285	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0790634184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0519330631	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.0000000139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007249179	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.3419759298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0000457589	0.0002927502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|unclassified	0.0	0.0238129268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129448432	0.0
CRNFORCAT-PWY: creatinine degradation I	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0000005944	0.0000000000	0.0	0.0	0.0866410605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3970792283	0.0222139247	0.0	0.0054380600	0.0015392578	0.0	0.0000000009	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	0.0000013679	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000203531	0.0	0.0	0.0	0.0	0.0008449052	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.2564698303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5057611092	0.5249938566	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0727762493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5441948206	0.0	0.3559163328	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.1395779274	0.0920581456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0190447651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0262776946	0.0	0.0002527352	0.0	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159832075	0.0	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4592514225	0.0	0.0000013738	0.0	0.0013632645	0.0000625104	0.0	0.0000000000	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I|unclassified	0.0621528583	0.9698377102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2347831671	0.0	0.3425217166	0.0	0.2871365189	0.0363789479	0.0	0.0008034288	0.0
ENTBACSYN-PWY: enterobactin biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003209282	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I	0.5053564082	0.0000000000	0.0	0.0	0.4514021139	0.0774854243	0.6218116645	0.4373225128	0.0	0.0	0.0	0.0	0.4343200469	0.2392800598	0.0556942449	0.7116444629	0.2981869906	0.0015504557	0.1441305747	0.0000001259	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.5326087988	0.2322333006	0.7932368355	0.7987930676	0.0	0.0	0.0	0.0	0.5222120201	0.3762440667	0.6411489409	0.4765566950	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.7187139773	0.6268715684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8679325286	0.0	0.4631935757	0.3829760774	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0822586600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6133023949	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pantoea.s__Pantoea_agglomerans	0.6319070988	0.6734847856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4967423384	0.7138260963	0.6548812017	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pantoea.s__Pantoea_ananatis	0.0	0.6018588014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5396504505	0.0	0.4794006996	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5800131737	0.0
FAO-PWY: fatty acid &beta;-oxidation I|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.5275490612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY: fatty acid &beta;-oxidation I|unclassified	0.0	0.0032542838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1749651591	0.0	0.0	0.0219741401	0.0	0.0002669649	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.0000087677	0.0000000000	0.0	0.0	0.2586022047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5692664981	0.0	0.0672449889	0.5981998611	0.6158938620	0.5364196311	0.5344403492	0.0000149109	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.3243321826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6592324517	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|g__Pantoea.s__Pantoea_agglomerans	0.5545124488	0.0790471638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8419547911	0.0	0.0	0.0	0.0	0.0	0.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0.0	0.0612131602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4421669722	0.0	0.4461178316	0.4716841763	0.2370796457	0.6124482528	0.0
FERMENTATION-PWY: mixed acid fermentation	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0526108351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023331855	0.0	0.0499887695	0.0000000960	0.5320975318	0.0000000000	0.0
FERMENTATION-PWY: mixed acid fermentation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6643089998	0.0	0.0
FERMENTATION-PWY: mixed acid fermentation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017732665	0.0	0.0010761853	0.0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALACTARDEG-PWY: D-galactarate degradation I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0
GALACTARDEG-PWY: D-galactarate degradation I|g__Pantoea.s__Pantoea_agglomerans	0.6217349570	0.2873078317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1859082697	0.0	0.0	0.0	0.0	0.0	0.0
GALACTUROCAT-PWY: D-galacturonate degradation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000019428	0.0	0.0
GLUCARDEG-PWY: D-glucarate degradation I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARDEG-PWY: D-glucarate degradation I|g__Pantoea.s__Pantoea_agglomerans	0.8924950913	0.3789470251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3080868662	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Pantoea.s__Pantoea_agglomerans	0.6217349570	0.2873078317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1859082697	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0908904972	0.3831688514	0.4712426812	0.0178372510	0.2759241202	0.0001739320	0.0
GLUCONEO-PWY: gluconeogenesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0935042511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4343580623	0.0	0.0
GLUCONEO-PWY: gluconeogenesis I|unclassified	0.0	0.5077536561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6143294498	0.0	0.4739449580	0.2472721696	0.1557195382	0.1521393846	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0736842656	0.0	0.0594902505	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5403818943	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pantoea.s__Pantoea_agglomerans	0.0	0.8847018162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6907189689	0.0	0.0	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Pantoea.s__Pantoea_ananatis	0.0	0.6730544417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|g__Propionibacterium.s__Propionibacterium_acnes	0.2394162760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation|g__Pantoea.s__Pantoea_ananatis	0.0	0.2116554535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUDEG-I-PWY: GABA shunt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000002202	0.0	0.0000000000	0.0
GLUDEG-I-PWY: GABA shunt|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009880713	0.0	0.0000018059	0.0
GLUTORN-PWY: L-ornithine biosynthesis	0.8803737889	0.9999940702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4220461299	0.0	0.5352079238	0.0547693225	0.0026379332	0.0194069741	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.0838168352	0.0000000023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1721085371	0.0	0.0	0.2187007792	0.0	0.3321682650	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY: L-ornithine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.2691373135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY: L-ornithine biosynthesis|unclassified	0.0	0.0007904717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000002019	0.0000027245	0.0000000002	0.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078790634	0.0	0.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2037484305	0.0	0.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106972605	0.0	0.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1793203550	0.0	0.0
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0958013393	0.0	0.0000063784	0.0	0.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0180781048	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080020371	0.0	0.4560291426	0.0255111631	0.4843306610	0.0007242832	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass|unclassified	0.0	0.0040950686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6530643529	0.0	0.6519218204	0.3583065427	0.2701972878	0.0303266771	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3846170276	0.5416607428	0.8216521473	0.0170278434	0.4518779952	0.4654109850	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4044253229	0.0	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0391491153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	0.0	0.0020557764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5573014535	0.0	0.6996309673	0.2666204176	0.1671974768	0.0154358143	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle	0.1747048453	0.0000000000	0.0	0.0	0.8192028585	0.0	0.5075697588	0.1140933357	0.0	0.0	0.0	0.0	0.2865820209	0.5192537536	0.3847192173	0.0	0.2004854340	0.0524016060	0.5139719131	0.0001611854	0.0711205630
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acidovorax.s__Acidovorax_avenae	0.0559459145	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acidovorax.s__Acidovorax_ebreus	0.4031638189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.3316396035	0.0	0.3173906789	0.0	0.0	0.0	0.0	0.0	0.0	0.5419291565	0.2023908613	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0066271627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4277012804	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140441801	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0048080371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	0.7162332964	0.3380092841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6535716863	0.0	0.4195708143	0.5029002173	0.6082053605	0.8947906709	0.0
